movieId,title,imdbId,date,plot,g_adventure,g_animation,g_children,g_comedy,g_fantasy,g_romance,g_action,g_crime,g_thriller,g_drama,g_horror,g_mystery,g_sci-fi,g_war,g_musical,g_imax,g_documentary,g_western,g_film-noir,g_(no,g_genres,g_listed),d_johnlasseter,d_joejohnston,d_howarddeutch,d_charlesshyer,d_michaelmann,d_sydneypollack,d_peterhyams,d_martincampbell,d_robreiner,d_melbrooks,d_oliverstone,d_rennyharlin,d_martinscorsese,d_anglee,d_allisonanders,d_alexandrerockwell,d_robertrodriguez,d_quentintarantino,d_chuckjones,d_steveoedekerk,a_tomhanks,a_timallen,a_donrickles,a_jimvarney,a_wallaceshawn,a_johnratzenberger,a_anniepotts,a_johnmorris,a_erikvondetten,a_lauriemetcalf,a_r.leeermey,a_sarahrayne,a_pennjillette,a_jackangel,a_spenceraste,a_gregberg,a_lisabradley,a_kendallcunningham,a_debiderryberry,a_codydorkin
40148,revolver ,365686,2005,"after seven years in solitary, jake green is released from prison. in the next two years, he amasses a lot of money by gambling. he's ready to seek his revenge on dorothy (mr. d) macha, a violence-prone casino owner who sent jake to prison. he humiliates macha in front of macha's lieutenants, leaves, and keels over. doctors tell him he has a rare disease and will die in three days; macha also puts a hit out on him. loan sharks, zack and avi, demand jake's cash and complete fealty in return for protection. jake complies, and through narration and flashbacks, we watch him through at least three days of schemes, danger, and redemption. who is his greatest enemy?",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40339,chicken little ,371606,2005,"ridiculed by the animal inhabitants of the peaceful oakey oaks community for his absurd notion that the sky is falling, the well-meaning young chicken, chicken little, promises to prove everyone wrong. however, one year later, there's still nothing on the horizon to justify little's fears, when, out of the blue, the humiliated boy finally stumbles upon a real piece of evidence. is chicken little and his loyal band of outcasts really on to something big this time?",1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40414,joyeux noël (merry christmas) ,424205,2005,"in 1914, world war i, the bloodiest war ever at that time in human history, was well under way. however on christmas eve, numerous sections of the western front called an informal, and unauthorized, truce where the various front-line soldiers of the conflict peacefully met each other in no man's land to share a precious pause in the carnage with a fleeting brotherhood. this film dramatizes one such section as the french, scottish and german sides partake in the unique event, even though they are aware that their superiors will not tolerate its occurrence.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40581,just friends ,433400,2005,"chris brander has always been friends with jamie palamino, but now decides it is time to take his relationship to the next step. the problem is that jamie still wants to be 'just friends'. when he runs away and moves to l.a., he becomes an attractive music manager, whom everyone wants. when his jet catches fire and is forced to land, when flying to paris with his newest singing sensation, samantha james, he ends up back home. to his surprise, he encounters jamie again, and sets out to be more than 'just friends' this time.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40614,derailed ,398017,2005,"chicago advertising executive charles 'chaz' schine is mentally worn down by his useless teacher wife deanna and their equally ingrate daughter amy, whose bad diabetes requires experimental, uncovered treatment that would exhaust their life savings. when foxy investment adviser lucinda harris volunteers to pay his ticket when he arrive son the commuter train without cash, they soon start an affair. taking her to a tacky hotel, they are held at gunpoint by thug 'frenchie' laroche, who rapes her having knocked chaz down, robs their wallets and calls him afterward, blackmailing a small fortune not to tell his wife. paying through equally abusive dexter only incurs more demands and abuse, until chaz brings along ex con office mail boy winston boyko, who promises to scare away, but is shot by laroche, leaving chaz to deal with the corpse, police detective church being a friend of winston's. only when bled dry, chaz finds out lucinda is a stolen identity, part of an elaborate setup. his ill-planned vengeance, as lawyer friend jerry sees no legal way without timely complaints from him and lucinda, starts a cycle of bloodshed and other unpleasant surprises for most involved.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40723,wolf creek ,416315,2005,"three backpackers travel into the australian outback only to find themselves stranded at wolf creek crater. once there, they are encountered by a bushman, mick taylor, who offers them a ride back to his place. little do the three know that their adventure into the outback would be a complete nightmare after the backpackers find a way to escape.",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40851,zathura ,406375,2005,"an old and forgotten game develops magical powers in this fantasy for the whole family. twelve-year-old walter budwing (josh hutcherson) and his younger brother, danny (jonah bobo), figure they're going to be in for a boring time when their father (tim robbins), who was supposed to spend the day with them, is suddenly called away on business, and gives them strict orders not to leave the house. walter, who doesn't have much use for danny, is motivated by boredom more than anything else when he agrees to play a board game danny has found in the basement during a round of hide-and-seek. however, the boys quickly discover the space-themed game zathura has some unusual qualities -- a roll of the dice unexpectedly launches the budwing home into outer space, and walter and danny are suddenly fending off menacing robots, angry aliens, and showers of interstellar debris outside the earth's atmosphere. as the boys try to figure out a way back home, they get some unexpected help from an earthling astronaut (dax shepard) who has also lost his way.",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40955,breakfast on pluto ,411195,2005,"a young transwoman, patrick ""kitten"" braden, comes of age in the 1970s. she leaves her irish town, in part to look for her mother and in part because her transgender nature is beyond the town's understanding. she's taken in by a rock band, falls for the lead singer, has brushes with the ira, is arrested by the london police, works in a peep show, and poses as a survey researcher for the phone company. throughout, her nationality and her nature put her at great risk. in her search for her mother, she makes surprising discoveries of friendship and family. but, will she survive?",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41573,"family stone, the ",356680,2005,"everett stone, who made it on wall street, returns home for christmas with his new girlfriend, meredith morton. his ultra-liberal, anti-conventional rustic connecticut family doesn't exactly warm to the outsider, who despite her best efforts to please the prospective in-laws, looks, sounds, and acts like the conservative bigots they hate, while various stones have their own problems. only matriarch sibyl stone's unshakable maverick other son ben gives her a chance, and as everett won't actively turn against either, she feels more supported by him and a weird romance blossoms. feeling beleaguered, meredith calls in help from her easygoing sister julie, who proves no help to her but soon develops a chemistry with everett, so everything may now shift if they dare follow their hearts.",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41716,"matador, the ",365485,2005,a chance encounter between a travelling salesman and a lonely hitman triggers a strangely profound relationship which provokes each to act in ways neither would have imagined possible. fate steps in to form a friendship between two men from irreconcilable worlds that will alter the lives of both forever.,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41863,"three burials of melquiades estrada, the ",419294,2006,"a man is shot and quickly buried in the high desert of west texas. the body is found and reburied in van horn's town cemetery. pete perkins, a local ranch foreman, kidnaps a border patrolman and forces him to disinter the body. with his captive in tow and the body tied to a mule, pete undertakes a dangerous and quixotic journey into mexico.",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42002,"producers, the ",395251,2005,"new york, 1959. max bialystock was once the king of broadway, but now all his shows close on opening night. things turn around when he's visited by the neurotic accountant leo bloom, who proposes a scheme tailor-made for producers who can only make flops: raise far more money than you need, then make sure the show is despised. no one will be interested in it, so you can pocket the surplus. to this end, they produce a musical called springtime for hitler written by escaped nazi franz liebken. then they get the insanely flamboyant roger de bris to direct. finally, they hire as a lead actress the loopy swedish bombshell ulla (whose last name has over 15 syllables). as opening night draws near, what can go wrong? well, there's no accounting for taste...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42004,transamerica ,407265,2005,"southern californian bree osbourne, formerly stanley chupak, has finally received the news for which she has been waiting: she has been approved for male-to-female sexual reassignment surgery. but before margaret, her therapist, will allow her to go through with the surgery scheduled in a week's time, bree has to deal with an unresolved problem from her past. bree gets a telephone call from a seventeen year old man named toby wilkins, who is looking for stanley, his biological father. toby is in a new york jail, having been supporting himself by petty crime and hustling. stanley/bree knew nothing about toby before the telephone call. toby apparently is all alone in the world, with his mother having committed suicide and being estranged from his stepfather in tennessee. masquerading as a christian social worker, bree, not telling him either of her true identity or her transgender status, bails toby out of jail and tells him she will take him to los angeles, where toby has aspirations of becoming a porn actor and reconnecting with his biological father. as bree and toby take their trans-american journey which includes some interesting encounters along the way, bree has to decide what is best for toby while having the foremost goal of making it back to los angeles for the scheduled surgery.",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42013,"ringer, the ",267891,2005,"this comedy is about two guys who decide to rig the special olympics to pay off a debt by having one of them, steve (knoxville), pose as a contestant in the games, hoping to dethrone reigning champion, jimmy. mentally-challenged high jinks and hilarity surely follow.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42418,"new world, the ",402399,2005,"captain smith is spared his mutinous hanging sentence after captain newport's ship arrives in 1607 to found jamestown, an english colony in virginia. the initially friendly natives, who have no personal property concept, turn hostile after a 'theft' is 'punished' violently on the spot. during an armed exploration, smith is captured, but spared when the chief's favorite daughter pocahontas pleads for the stranger who soon becomes her lover and learns to love their naive 'savage' way of harmonious life. ultimately he returns to the grim fort, which would starve hadn't she arranged for indian generosity. alas, each side soon brands their own lover a traitor, so she is banished and he flogged as introduction to slavish toiling. changes turn again, leading smith to accept a northern-more mission and anglicized pocahontas, believing him dead, becoming the mother of aristocratic new lover john rolfe's son. they'll meet again for a finale in england.",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42632,lady vengeance (sympathy for lady vengeance) (chinjeolhan geumjassi) ,451094,2005,"wrongfully accused of child abduction and murder, the angelic-faced single mother, lee geum-ja, is released from prison after thirteen long years. hell-bent on taking her sweet revenge on the man behind the hideous crime, lee hatches an infallible plan of retribution with the help of her cellmates; however, planning is easier than doing. now--as lee geum-ja struggles to make amends with the daughter she was forced to give up--at the same time, she finds herself torn between her insatiable thirst for vengeance and the desperate need for atonement. can she have both?",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42718,district 13 (banlieue 13) ,414852,2004,"in the near future, the worst ghettos of paris, france are literally walled off and among the worst is district b13. controlled by the ruthless crime lord, taha, a young righteous punk named leïto is determined to bring him down. when the boss retaliates by kidnapping his sister, lola, a rescue attempt by leïto is destroyed by betrayal that gets him arrested and lola kept in the clutches in taha. six months later, a crackerjack undercover cop named damien is given a urgent mission: a neutron bomb has been stolen by taha in district b13 which has an automatic timer function engaged and set to detonate in less than 24 hours. now with time running out, damien and leïto must work together to find and stop the bomb, but there is far more to this crisis than any of the field players realize.",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42725,grandma's boy ,456554,2006,"when his roommate spends the rent money on hookers, alex, a 35 year old video game tester has to find a new place to live. after an ""encounter"" with his friend's mom, alex is forced to move in with his grandmother. trying to save face with his younger co-workers, alex says that ""a really cute chick said i could sleep with her and her two crazy girlfriends"" (meaning his grandmother and her two roommates).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42728,tristan & isolde ,375154,2006,an affair between the second in line to britain's throne and the princess of the feuding irish spells doom for the young lovers.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42734,hoodwinked! ,443536,2005,"the candy recipes of the goody shops have been stolen by the goody bandit, and many animals are out of business. while the police are chasing the criminal, there is a mess at granny's house involving little red hiding hood, the wolf, the woodsman and granny, disturbing the peace in the forest. they are all arrested by the impatient chief grizzly. detective nicky flipper is in charge of the investigation, and each accused gives his/her own version of the incident. flipper uses the information to disclose the identity of the evil goody bandit.",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43376,sophie scholl: the final days (sophie scholl - die letzten tage) ,426578,2005,"the final days is the true story of germany's most famous anti-nazi heroine brought to life. sophie scholl is the fearless activist of the underground student resistance group, the white rose. using historical records of her incarceration, the film re-creates the last six days of sophie scholl's life: a journey from arrest to interrogation, trial and sentence in 1943 munich. unwavering in her convictions and loyalty to her comrades, her cross-examination by the gestapo quickly escalates into a searing test of wills as scholl delivers a passionate call to freedom and personal responsibility that is both haunting and timeless.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43396,"world's fastest indian, the ",412080,2005,"for twenty-five years in invercargill, new zealand, burt munro (1899-1978) has been working on increasing the speed of his motorcycle, a 1920 indian. he dreams of taking it to the bonneville salt flats to see how fast it will go. by the early 1960s, heart disease threatens his life, so he mortgages his house and takes a boat to los angeles, buys an old car, builds a makeshift trailer, gets the indian through customs, and heads for utah. along the way, people he meets are charmed by his open, direct friendliness. if he makes it to bonneville, will they let an old guy on the flats with makeshift tires, no brakes, and no chute? and will the indian actually respond?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43560,nanny mcphee ,396752,2005,"1860s victorian england. sadly, the widowed undertaker, cedric brown, has a lot on his plate. as the desperate father works his fingers to the bone to provide for his seven unruly children, in the meantime, they have managed to drive out not one but seventeen nannies with their elaborate practical jokes and bad behaviour. then, on a stormy night, the hideous government nanny extraordinaire, nanny mcphee, sets foot in cedric's household, bent on transforming the children's manners and the house. will a dash of magic do the trick?",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43679,final destination 3 ,414982,2006,"when wendy christensen has a vision of an accident on a roller coaster, resulting in her and her friends' deaths, she instantly begins to panic and gets off the ride, causing some of her friends to get off as well. the remaining friends, including wendy's boyfriend, are stuck on the roller coaster and find themselves involved in the accident. with death waiting around the corner, wendy and kevin fischer must try and work out death's plan, before they and the remaining survivors end up dead.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43836,"pink panther, the ",383216,2006,"before thousands of enthusiastic spectators at the world cup semi-finals between france and china, an elusive professional assassin murders the famous french coach, and manages, somehow, to steal from his hand his prized possession--the priceless pink panther diamond ring. now, of all the parisian police force's detectives, the deceitful chief inspector, dreyfus, decides to appoint the maladroit investigator, jacques clouseau, to this difficult and mysterious case, knowing that the eccentric gendarme is way out of his depth. does dreyfus have a hidden agenda? can france's clueless and most bumbling officer of the law piece together the scarce leads to pull off a surprising success?",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43871,firewall ,408345,2006,as a bid to pay off his family's ransom a security specialist named jack stanfield is forced into robbing a bank that he is protecting! his family gets kidnapped and taken to the middle of nowhere and it's up to jack stanfield to rescue his family and get the money back!,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43904,when a stranger calls ,455857,2006,"jill johnson, a young teenager, is asked to baby sit for a rich family in a massive 3 story house. the kids are sleeping, giving her no company until she gets a mysterious unknown call. when she finds out the caller is in the house, she fights for freedom. can she escape and save the kids in time?",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43917,eight below ,397313,2006,"in the antarctic, after an expedition with dr. davis mcclaren, the sled dog trainer jerry shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. he ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. for six months, jerry tries to find a sponsor for a rescue mission while his dogs fight for survival.",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43921,running scared ,404390,2006,"after a drug-op gone bad, joey gazelle is put in charge of disposing the gun that shot a dirty cop. but things go wrong for joey after a neighbor kid stole the gun and used it to shoot his abusive father. now joey has to find that kid and the gun before the police and the mob do.",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43936,16 blocks ,450232,2006,"jack mosley, a burnt-out detective, is assigned the unenviable task of transporting a fast-talking convict from jail to a courthouse 16 blocks away. however, along the way he learns that the man is supposed to testify against mosley's colleagues, and the entire nypd wants him dead. mosley must choose between loyalty to his colleagues and protecting the witness, and never has such a short distance seemed so long...",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44004,failure to launch ,427229,2006,"at 35, tripp has an interesting job, a hip car, a passion for sailing, and a great house - trouble is, he lives with his parents. they want him out, so they hire paula, an ""interventionist,"" who has a formula in these cases: chance encounter, get him to ask her out, involve him in a trauma, meet his friends and get their nod, delay sex, have him teach her something, then launch him. it's worked up to now, but this gets complicated when tripp thinks she's getting too serious and one of his pals is attracted to paula's deadpan, semi-alcoholic roommate, who's plagued by a mockingbird. too many secrets may scrub the launch, and what if paula really likes him? who can intervene then?",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44193,she's the man ,454945,2006,"here's the thing! viola's soccer team at cornwall gets cut. she wants to join the boys' team, but they do not allow girls. so she thinks, ""if you can't beat them, join them"". so she does! she disguises herself as her twin brother, sebastian and goes out for the rival school, illyria boys' soccer team and makes it. unfortunately, she didn't plan falling in love with her roommate duke. but duke has his eyes on olivia. what makes matters worse is that olivia starts to fall for sebastian because he/she has a sensitive side. if things couldn't get more problematic, the real sebastian (who was in london working on his music) comes home early. he arrives on campus and has no clue that he was replaced by his twin sister.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44204,tsotsi ,468565,2005,"in johannesburg, a small time criminal, tsotsi, is a teenager without feelings, hardened by his tough life. after a series of violent gang hits, tsotsi hijacks a car. however, whilst driving, tsotsi finds that there is a baby on the back seat. he brings the baby to his house in the slum. the next six days bring about a change in him that couldn't be foreseen.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44397,"hills have eyes, the ",454841,2006,"while celebrating their 30th wedding anniversary, a couple are traveling through the desert with their 3 children, son in law and their baby granddaughter. while the rest of the family agrees there are plenty of better and more appropriate things to do to celebrate an anniversary, they make do with what they have, but things take a turn after a sketchy gas station attendant informs them about a ""short cut"" that will take them in between a series of hills in the desert. it doesn't take too long before they realize they're not alone and the hills indeed do have eyes.",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44694,volver ,441909,2006,"raimunda, her daughter paula and her sister sole travel from madrid to the windy and superstitious village of alcanfor de las infantas to visit the grave of their mother irene, who died years ago in a fire with her husband. then they visit irene's sister paula, an old senile aunt that raised raimunda after the death of her parents that insists to tell them that irene is alive and living with her; later, they go to the house of her neighbor and friend agustina, who gives a support to paula. they return to madrid, and after a hard day of work, raimunda meets her daughter completely distraught at the bus stop waiting for her. when they arrive home, paula tells her mother that she killed her unemployed father paco, who was completely drunk and tried to rape her. while raimunda hides his body, sole calls her to tell that their beloved aunt paula has died. the next morning, sole travels alone to the funeral, and when she returns to madrid, she finds her mother hidden in the trunk of her car. she brings irene to her apartment, where secrets from the past are disclosed.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44709,akeelah and the bee ,437800,2006,"eleven year-old akeelah anderson's life is not easy: her father is dead, her mom ignores her, her brother runs with the local gangbangers. she's smart, but her environment threatens to strangle her aspirations. responding to a threat by her school's principal, akeelah participates in a spelling bee to avoid detention for her many absences. much to her surprise and embarrassment, she wins. her principal asks her to seek coaching from an english professor named dr. larabee for the more prestigious regional bee. as the possibility of making it all the way to the scripps national spelling bee looms, akeelah could provide her community with someone to rally around and be proud of -- but only if she can overcome her insecurities and her distracting home life. she also must get past dr. larabee's demons, and a field of more experienced and privileged fellow spellers.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44788,this film is not yet rated ,493459,2006,"in a rare and refreshing reversal of roles, filmmakers put the powerful motion picture association of america (mpaa for short) under the microscope for inspection in academy award-nominated director kirby dick's incisive look at stateside cinema's most notorious non-censoring censors. compelled by the staggering amount of power that the mpaa ratings board wields, the filmmaker seeks out the true identities of the anonymous elite who control what films make it to the multiplex. he even goes so far as to hire a private investigator to stake out mpaa headquarters and expose hollywood's best-kept secret. along the way, dick speaks with numerous filmmakers whose careers have been affected by the seemingly random and sexual-content obsessed judgments of the mpaa, including john waters, mary harron, darren aronofsky, kevin smith, matt stone, and atom egoyan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44828,slither ,439815,2006,"from the depths of the endless space, a flaming meteorite crashes into the dark woods of the sleepy town of wheelsy, south carolina. as the scorched rock reveals its silent content--a baneful parasitic organism--a subtle alien invasion commences, and the war's unlucky first victim is the town's local businessman, grant. little by little, as an internal change transforms grant into an utterly hideous monstrosity, his wife, starla, starts to feel that something's been eating at him the last few days. now, before the unstoppable extraterrestrial attack, no one is safe, and to make matters worse, grant's transformation is far from over yet. who can stop the slithering army from outer space?",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44864,friends with money ,436331,2006,"four women friends: three are wealthy and married plus there's olivia, a former teacher who's now a maid. the marriages are in various states of health: franny and matt are happy and very rich. christine and david write screenplays together, are remodeling their house, and argue. jane is angry all the time and aaron, who's an attentive husband, strikes everyone as gay. franny sets up olivia with a friend of hers, mike, a personal trainer, and olivia takes him with her to a couple of housecleaning jobs. a benefit dinner for als, an awkward guy named marty whose place olivia cleans, and a french maid's outfit figure in the story. is there more to life than its problems?",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45028,"prairie home companion, a ",420087,2006,"a final live variety show broadcast via radio becomes a metaphor for the natural order of life. a concept and script by garrison keilor uses every natural and technical element of working with a tight and close ensemble producing a weekly show to sooth us and guide us through the natural but difficult transitions of aging, becoming less relevant and then dying as new, young life develops and strengthens during our final ""performances."" this is a rare film for it's remarkable cast and crew and one wonders how the great robert altman was able to gather them all at the same place and time to shoot this film.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
